,uas,vas,ps,tas,pr,rsds,rlds,hurs,wss,cc
19/03/1981,0.415467755,1.127460648,970.1222563,0.77626876,7.713797205,6.074833525,25.71707442,0.760808264,2.525242712,0.666756736
20/03/1981,-0.487942737,-0.423532527,976.0856116,-2.772319952,0.080027843,10.37497146,20.99007722,0.69553617,0.724735487,0.688161582
21/03/1981,-1.714305904,0.749473015,978.6671899,-2.584068967,-2.26E-07,8.266173865,21.27512156,0.772283533,3.735562404,0.737243007
22/03/1981,1.177413329,5.151872122,967.1073,4.464492723,11.42879947,1.970700037,28.28964125,0.833153274,29.62491693,0.7304265
23/03/1981,4.683115318,2.601201833,972.0894281,3.936427546,6.936417829,9.138955529,25.40862946,0.576472478,29.60245365,0.638593467
24/03/1981,-1.518951363,-1.341894037,975.393966,2.425116918,5.40607106,6.777512139,25.0434147,0.725842783,4.522455765,0.714185272
25/03/1981,-1.544760919,-0.736191804,985.6159406,-1.516499006,-2.26E-07,10.49366134,20.7733418,0.699418371,3.295807041,0.73320818
26/03/1981,-1.544651605,-1.588397175,983.4247423,1.97298805,6.221332989,3.569786046,27.16557114,0.801950929,5.262531729,0.750256979
27/03/1981,-1.91488069,-0.379831197,993.0941856,1.906943197,2.153730771,2.782749339,27.39184427,0.746030296,4.30524593,0.766517419
28/03/1981,-1.250217391,2.883181958,1002.668712,2.04921098,0.249436363,8.587184328,24.49666487,0.705461613,10.27082963,0.719903041
29/03/1981,-2.037803714,1.284206502,1004.110063,1.856530967,0.010251308,12.43857929,22.08428405,0.64497626,6.529440134,0.698515351
30/03/1981,-1.888146145,-1.088989467,1002.543987,2.125399745,-2.26E-07,11.71154738,23.22317355,0.650301747,5.215053976,0.69802405
31/03/1981,-0.786052023,-2.148168882,1005.954987,1.90032056,-2.26E-07,15.00209756,20.46141301,0.607837397,5.517261461,0.695075986
01/04/1981,-3.11575652,-1.166153151,1009.30884,3.371682638,-2.26E-07,15.19423258,20.94967404,0.600235228,11.75545567,0.688948408
02/04/1981,-2.261270082,1.440497976,1007.379536,4.399115166,0.53548221,11.41837409,23.94463439,0.618661559,7.482704739,0.712131074
03/04/1981,-0.846400486,0.135849378,1006.299976,4.069045318,1.158857856,6.318862656,26.66147693,0.748578963,0.836216579,0.760202037
04/04/1981,-1.572945149,-2.382440643,1005.896938,5.816654273,1.785309226,8.980682782,27.30266307,0.707280193,9.509710832,0.708651209
05/04/1981,0.995342811,-0.845764603,1005.494706,3.980587741,-2.26E-07,14.37816825,23.73785839,0.652620354,1.736792162,0.67971416
06/04/1981,1.678651146,0.013599814,1002.785744,4.150935832,-2.26E-07,16.66629447,20.97175057,0.634968577,3.051669384,0.696739726
07/04/1981,0.115463941,-0.113409332,1003.080148,4.108093148,-2.26E-07,17.0046222,21.13241167,0.669038162,0.067777552,0.694145973
08/04/1981,1.504530008,2.283350894,1001.122729,3.674391011,-2.26E-07,16.56278492,21.65028824,0.738262866,7.760670496,0.69957405
09/04/1981,3.636698474,0.323850029,1000.133281,6.024938749,-2.26E-07,15.98830511,22.41610085,0.63676103,13.49442246,0.70261973
10/04/1981,2.936201759,1.353245462,1000.193409,7.390973235,-2.26E-07,15.58930559,24.35248099,0.649425419,10.64878417,0.680075155
11/04/1981,1.038534801,0.826653115,1000.726174,6.369966703,-2.26E-07,17.58272072,22.78266269,0.705139136,1.856697578,0.678771501
12/04/1981,0.555587107,2.613342652,995.7124451,5.804233396,0.120524776,13.42210536,23.65037261,0.772252765,7.374462299,0.742420093
13/04/1981,3.901463196,-3.549827616,1001.225415,7.291846502,0.019044568,15.78781873,22.71216186,0.355416192,27.94877506,0.724614693
14/04/1981,2.611140131,-1.855259221,1008.833576,7.663731686,-2.26E-07,19.5443271,20.58771789,0.4888098,10.34597347,0.702359371
15/04/1981,0.107879711,-3.695150035,1006.542581,7.415118612,-2.26E-07,18.80122082,22.37221706,0.462862322,14.36880381,0.689628675
16/04/1981,-0.930891683,-2.722205817,1012.093198,4.201348064,-2.26E-07,19.55144507,20.24642483,0.482095431,8.624392442,0.719103494
17/04/1981,0.373888704,-0.064140704,1010.564041,4.424144175,-2.26E-07,19.14860497,20.70513023,0.528802683,0.204814496,0.723285298
18/04/1981,0.336973562,-1.4899819,1001.640263,5.346541445,-2.26E-07,19.82010414,21.46882924,0.54627341,2.604614083,0.704741935
19/04/1981,-1.603077359,-3.89506298,1006.1857,5.905901857,0.165040748,18.31490714,21.69837377,0.451351816,18.63320489,0.730359379
20/04/1981,2.2191681,-0.239806611,1002.304254,6.569192278,-2.26E-07,20.52324018,21.11624089,0.471798531,5.740547079,0.709213818
21/04/1981,1.364245819,-3.436880397,994.4381724,3.271392158,0.356037172,20.48425871,20.73502483,0.426601705,14.07208777,0.720785135
22/04/1981,1.484421845,-3.299865014,992.0268705,1.680923151,0.597652824,19.89941517,19.45202853,0.417335783,13.17013127,0.752779122
23/04/1981,-0.094949898,-2.897894982,992.6382736,0.753166432,0.832666133,19.90866737,19.77644038,0.472890334,8.452655605,0.751918296
24/04/1981,1.837527845,-0.003115433,993.8468686,1.249783372,0.508493885,20.47833673,19.55683945,0.474826788,3.426733146,0.750777122
25/04/1981,1.282893566,-0.021858095,996.0614922,2.401332388,0.531631028,20.59958934,19.91769194,0.530726599,2.140344193,0.747740488
26/04/1981,1.112729255,0.834120619,998.8539233,3.292083632,0.483752309,20.8435291,20.19788576,0.489134472,1.988285521,0.744059473
27/04/1981,1.494073269,-1.44874229,994.566464,3.180981446,0.354212252,19.90485396,21.0078783,0.531127859,4.596821546,0.749436266
28/04/1981,0.474495052,-2.298236374,993.3741947,3.621681128,0.357962501,21.99523452,19.93522438,0.420725865,5.528819408,0.738774385
29/04/1981,1.601383826,2.850835168,989.0421247,2.661718504,0.010251308,18.48203172,21.20998404,0.640572649,11.1922237,0.771994032
30/04/1981,3.291307425,-1.448518288,972.8349664,5.788450994,5.092459035,14.11092048,25.7316211,0.508746744,13.65250617,0.773024186
01/05/1981,-0.854845709,-4.205732891,972.4419293,2.778658598,1.104109354,19.57325935,21.76108193,0.605720054,18.72362906,0.756844498
02/05/1981,-0.575416874,-4.936903485,982.4812422,3.331268464,0.373420081,18.16876086,23.31525059,0.456704677,24.94820525,0.757894689
03/05/1981,1.168396067,0.733921251,983.060912,3.456002684,0.337289862,20.24586398,21.76233949,0.515168243,2.177198166,0.754001031
04/05/1981,-1.778478997,1.823338359,980.4284414,2.54622847,5.06270254,12.25497443,24.28536655,0.820001954,6.831275595,0.820781593
05/05/1981,-1.567372144,1.745298606,984.4553101,6.051695708,3.165456019,14.11540539,24.86911554,0.703184856,5.59197586,0.796033373
06/05/1981,-0.363225566,2.248036307,991.0620084,7.237604346,0.879315081,16.02157925,25.16592298,0.69444462,5.57186433,0.772466098
07/05/1981,0.777774683,3.02418647,999.7084804,8.458308796,0.639345029,18.35742745,25.15966844,0.651454391,9.781177022,0.745569636
08/05/1981,-2.059317005,1.731472346,1002.886596,10.80754877,0.009112249,17.77127106,25.65965835,0.565861454,7.788675072,0.74939165
09/05/1981,-2.195415408,1.030517232,1001.323846,12.39518059,-2.26E-07,23.7087018,23.92955149,0.551918991,6.133637347,0.692696052
10/05/1981,-1.890639041,-0.192824709,999.9080872,14.95067787,0.894027508,22.5907859,26.75986323,0.638132596,4.17798487,0.66843008
11/05/1981,-3.113086861,-1.747285914,1000.986822,17.55981542,0.045562147,20.58474478,28.63866384,0.575468147,13.78114569,0.674138306
12/05/1981,-5.06481498,-1.822191488,1001.707244,18.18271486,-2.26E-07,19.03113443,29.38598174,0.504755116,30.51538898,0.690336637
13/05/1981,-4.344691641,-1.691760493,1002.511496,14.70686341,-2.26E-07,23.19685853,26.95650728,0.404608252,22.84827852,0.66552839
14/05/1981,-3.220653938,-0.894858719,1003.090835,14.42747261,-2.26E-07,23.55843277,25.79336468,0.449180647,11.54744979,0.681873414
15/05/1981,-1.747771479,-0.622033055,1003.591039,15.88782103,-2.26E-07,23.20617395,27.34508734,0.546018327,3.53493942,0.665474122
16/05/1981,-2.255820361,-0.134138631,1000.688518,16.56389113,0.11038405,21.74012111,27.87438618,0.477378455,5.25611535,0.683655924
17/05/1981,-3.048565505,0.27315457,998.991478,15.72861771,-2.26E-07,24.51917431,25.83852747,0.475794761,9.49245926,0.674741252
18/05/1981,-2.467631931,1.17095038,998.5679354,15.69297398,0.205097134,20.9338671,27.11911457,0.530558773,7.549476793,0.711971853
19/05/1981,0.421334288,1.734160245,1001.922132,13.79233206,1.143879966,16.54908022,29.34845936,0.679140812,4.19011462,0.742874955
20/05/1981,0.836378372,2.101162596,1004.983586,14.49247887,0.820546595,20.59917716,27.76855924,0.608164996,5.238778593,0.712060081
21/05/1981,-0.483797604,2.124370314,1005.492258,16.12594558,0.043916225,23.55230978,27.34914339,0.572478513,5.109350434,0.676820751
22/05/1981,-1.743682117,2.515536346,1001.543968,17.22308565,-2.26E-07,23.97270051,27.4987762,0.54315523,9.666379363,0.670232809
23/05/1981,0.133826488,2.317738845,998.5456876,15.45501608,0.768727241,17.67698398,29.49933738,0.699999668,5.758366418,0.733913817
24/05/1981,-1.574804349,0.610484163,994.0987592,14.63162817,4.058459012,17.6801672,28.66014636,0.827036919,2.920705242,0.746130256
25/05/1981,0.016737668,2.623211362,987.0396939,12.37811968,18.42043654,9.379991805,29.9883682,0.787358951,8.104657707,0.823490208
26/05/1981,0.194404277,2.445871282,988.9208642,12.55908565,2.912218567,18.02160709,26.65503159,0.737404779,6.105453238,0.768780772
27/05/1981,-2.181268475,-0.696850455,992.4671563,13.38355456,3.433212494,20.91243448,26.77097853,0.673065215,5.745255413,0.733894557
28/05/1981,0.095878286,-0.637317293,982.566672,11.08227318,24.66391891,6.34928354,30.38638008,0.809654034,1.192794537,0.850670035
29/05/1981,2.920675324,3.50889537,991.468079,13.15272634,0.456895346,15.95979955,27.56932735,0.601206031,21.67171667,0.785059214
30/05/1981,1.501090629,1.613896328,995.3711235,13.20215637,0.312896346,26.04528475,24.92140689,0.610159267,6.295071867,0.693934375
31/05/1981,0.962069682,3.038006535,999.2282828,14.40035369,0.010976969,26.53940484,25.54889262,0.640841607,10.37307627,0.678870824
01/06/1981,1.030919885,3.357463059,998.7929634,13.94211581,4.310568604,19.1714908,27.36778895,0.797219999,12.42056625,0.754271802
02/06/1981,0.567787585,0.689396268,999.3615902,15.98831764,0.208318677,23.33088108,26.97022446,0.626582581,1.129307873,0.707587046
03/06/1981,0.495142836,2.268942144,995.941363,14.13587915,-2.26E-07,23.39002506,27.91618597,0.762646183,5.462459977,0.694755341
04/06/1981,3.013495244,2.219292095,986.7426954,15.47748455,3.328508782,17.27127705,30.28685365,0.649462052,14.52571157,0.745109483
05/06/1981,5.141878952,4.183248724,985.4730417,13.84918692,0.392027035,18.5937505,27.52755268,0.677317309,44.78411649,0.762867701
06/06/1981,3.809810264,3.592186016,988.0898968,14.05738823,1.320642321,16.77095488,28.86570471,0.624301288,28.17427568,0.769116434
07/06/1981,3.117400692,3.865658501,986.1984243,13.04201305,5.087022612,14.38935379,29.37367485,0.713913426,25.90181128,0.790050493
08/06/1981,2.079500631,4.189248314,987.2568531,12.2180547,1.581412935,15.60518933,27.43048282,0.752591105,22.39992203,0.798148311
09/06/1981,2.586355167,5.933729924,982.4106971,14.16175,7.577967961,8.698040196,31.56786183,0.776198059,42.29165089,0.825730815
10/06/1981,3.302686358,5.395747375,983.8708375,12.85833219,3.325860789,13.91126184,30.10955175,0.723339647,41.49566225,0.789014381
11/06/1981,5.209043154,2.716420286,990.045612,13.10568718,2.23385959,20.71969342,26.86009689,0.498655138,37.57154706,0.750031871
12/06/1981,-0.311345271,-4.339236939,992.6549964,8.694854408,19.54940401,10.64644576,29.59367354,0.676759438,19.06041622,0.827120418
13/06/1981,1.711856164,-1.163640832,1002.821835,10.7480091,0.129326681,21.75570039,24.00308549,0.444256414,4.496847089,0.771705601
14/06/1981,1.750644284,2.041015604,992.0566181,11.96964619,0.958816497,13.54938309,28.74308101,0.743641041,7.506502257,0.8080823
15/06/1981,3.046908046,0.886365873,984.9582382,15.94309274,1.167257934,21.3230928,27.70315878,0.573225205,11.02726594,0.734381503
16/06/1981,0.067409279,-0.780655377,979.7310386,13.97593318,7.258680099,17.38349226,28.97103642,0.797443638,2.067048478,0.766085158
17/06/1981,-1.441330428,-2.879169506,989.1511745,14.48338825,6.807856607,15.37275568,29.36247904,0.63654718,10.43671219,0.783907691
18/06/1981,-0.772237779,-2.150340199,997.281846,14.03577816,0.086182357,20.56490115,27.66078166,0.448129261,5.304627414,0.744926281
19/06/1981,1.211747258,2.072654453,996.3472032,13.33607678,0.056952741,23.84975245,25.89981687,0.644549668,6.008937327,0.726340239
20/06/1981,-0.567071962,-2.723873548,994.4053127,11.12467288,4.735053776,13.93602366,27.84832781,0.760017554,8.060234319,0.814048229
21/06/1981,-1.750213556,-3.316657499,1002.005348,13.51229598,1.526394317,19.91543937,27.01384752,0.47642162,14.4304816,0.760330501
22/06/1981,0.474514462,2.442867266,1008.191429,14.0741588,0.019510779,24.12394715,26.36444086,0.625361657,6.253958798,0.717000341
23/06/1981,1.219420581,2.971666289,1005.83197,15.5196234,-2.26E-07,23.46391323,27.57427994,0.576958284,10.44504163,0.709656637
24/06/1981,0.76424257,1.631550255,1000.009435,16.16273645,-2.26E-07,27.28283826,26.28556184,0.60053892,3.374726589,0.6734257
25/06/1981,0.228579332,-0.967604344,994.2277095,17.27544003,0.007683811,22.22307824,28.98293352,0.604280584,1.294797007,0.707080397
26/06/1981,-0.100830829,-2.703481974,990.3055923,15.07922348,1.748101558,11.70791606,30.9179294,0.668821373,7.922742289,0.80548323
27/06/1981,-1.970010407,0.244276658,996.3059074,12.00250191,0.695102677,14.19213817,28.56520494,0.728353538,4.320410771,0.803983401
28/06/1981,1.053011888,2.876582494,997.0089045,14.205738,12.62717078,11.81772446,31.32713131,0.720911138,9.828891807,0.799864877
29/06/1981,-1.608422934,-1.062107788,995.517062,13.06235742,1.908122293,16.81976525,28.47828396,0.770881364,4.077478352,0.777096009
30/06/1981,0.479211861,-2.114093457,981.9179857,12.8044117,15.83699913,7.595951019,30.11396057,0.799805797,4.96797896,0.850217188
01/07/1981,4.294992651,-0.148166283,975.4742339,15.16282179,3.08840075,14.14044708,28.70390792,0.585992708,20.60590842,0.801933349
02/07/1981,4.880727273,3.853597568,983.0040143,15.20160499,0.060560539,20.43656277,27.676595,0.550273915,39.68019344,0.743672887
03/07/1981,0.133183784,1.39882586,987.3088695,13.56782685,-2.26E-07,22.51863266,26.82524367,0.681321171,2.071164313,0.727844096
04/07/1981,3.713598031,0.007421769,985.5268193,15.19614996,13.73606206,13.64007501,29.93660782,0.607690438,16.19822649,0.793128008
05/07/1981,2.430172461,1.514370838,996.0371438,16.04587824,0.610488862,25.83206947,26.12165816,0.562357267,8.897499127,0.690992655
06/07/1981,1.391393014,5.041725412,998.1811507,15.51065724,1.016024803,17.44436409,28.53313652,0.777179461,27.48161563,0.766008936
07/07/1981,3.191097539,3.874911885,998.1100742,16.60636643,2.912543906,13.49165474,31.2697375,0.681386021,25.59993064,0.778754457
08/07/1981,1.617704679,2.716643448,1001.658419,18.3035262,-2.26E-07,25.93442003,27.52403974,0.617361565,10.31465439,0.66490215
09/07/1981,0.304493032,2.369243813,1002.922307,19.27879302,-2.26E-07,27.53194099,28.06620004,0.638781919,5.75734875,0.626999874
10/07/1981,-0.796812108,2.763862046,1000.274338,20.48337756,0.261427604,26.37248918,29.36083678,0.611738544,8.321277751,0.622765605
11/07/1981,-0.889716815,2.57343781,998.4891915,19.98486934,1.960191738,19.21173171,30.82685431,0.693598578,7.508158386,0.711173359
12/07/1981,-0.255849064,3.362237153,992.441761,17.6878697,6.515135166,11.68786157,32.29006937,0.776268531,11.91548682,0.783175403
13/07/1981,1.125557702,3.805140768,989.0372995,15.06986481,5.514732597,12.17414098,31.93879781,0.774019947,17.32404727,0.780761735
14/07/1981,1.421317915,3.32675111,988.3272355,15.90610105,1.591394297,17.42077615,29.36265258,0.662725142,14.4431727,0.749086981
15/07/1981,1.148053887,-1.382071976,987.904082,14.60914797,3.890060079,15.67106402,28.96511143,0.736542768,4.181967299,0.772879319
16/07/1981,2.168257005,1.363637046,987.9706393,14.4226393,1.902394833,20.62613768,26.44735641,0.619455797,7.470699055,0.742976778
17/07/1981,-1.45745299,-0.511142576,983.7694151,13.46343859,3.091681408,9.931546619,29.24812348,0.835374642,2.487476868,0.827248017
18/07/1981,-1.062712878,-1.96971336,988.1253462,16.01816834,9.345655613,8.080029519,30.24570665,0.685513351,5.047309864,0.83442445
19/07/1981,-0.07616153,1.994987084,992.5205583,16.42767402,3.296154901,18.14609839,28.9574012,0.71621356,4.087562838,0.738179923
20/07/1981,1.095383273,2.980492424,990.8675081,16.58302022,0.365387072,23.84037335,27.13007832,0.650025209,10.51277963,0.682713355
21/07/1981,0.39638537,1.416038863,987.3945425,16.52871473,0.187668562,23.39407393,27.31020933,0.65105589,2.507334151,0.684582483
22/07/1981,1.427063523,0.457215115,983.9634168,17.31055251,0.675194388,17.76023155,29.53683834,0.646680656,3.338900565,0.730546097
23/07/1981,1.062810962,2.235552999,987.0451139,16.71216619,0.532702316,21.42324096,27.36139968,0.665224568,7.061384625,0.708357846
24/07/1981,-0.368961265,2.063618956,990.7911592,16.41881132,3.155979641,16.41349245,29.69922885,0.796628478,4.591917719,0.742055813
25/07/1981,-0.748943764,0.650290746,996.2010132,15.13743369,5.067477949,15.87478424,29.49045935,0.767920826,1.143337292,0.749550371
26/07/1981,-1.470503823,-2.248369014,993.7025455,16.48328521,8.345971561,7.592280218,31.48044825,0.83865677,7.457663572,0.818125949
27/07/1981,-0.200265982,2.030147802,994.8536049,16.64262325,6.881320623,12.32593135,31.38839802,0.750108707,4.308443618,0.765854252
28/07/1981,0.35584678,0.938269143,995.9496484,17.56657261,1.191421647,19.66833601,28.32239484,0.681795653,1.180598001,0.707990244
29/07/1981,1.360172059,3.675115022,992.6744376,16.77997492,1.24485783,16.09019757,30.04603398,0.767534052,16.08406802,0.731239483
30/07/1981,-0.373238901,-0.750251308,992.5824549,17.08973962,6.424200459,16.18569356,29.02534443,0.75301027,0.767868368,0.741100705
31/07/1981,3.409893665,1.187373439,989.2387897,16.72518586,1.148113639,21.89679294,27.22543159,0.575053692,14.14778564,0.682407066
01/08/1981,3.470470885,1.787162871,988.9279228,15.80044693,-2.26E-07,24.97350372,25.39451033,0.487816811,16.10072544,0.658319663
02/08/1981,4.910981679,0.995309581,995.4658463,15.38775451,0.009112249,22.34742588,25.97848683,0.492903647,25.72251174,0.68857008
03/08/1981,3.327859372,1.945547184,1004.651515,15.5743005,-2.26E-07,19.96513745,26.84587966,0.607101781,15.43132378,0.708425074
04/08/1981,3.29389342,3.745413433,1006.837764,17.76107128,0.232062048,19.57424873,29.252883,0.663576833,25.52417659,0.67352908
05/08/1981,1.755515253,3.477310031,1004.409848,17.55673303,-2.26E-07,18.96125969,29.34173429,0.736216588,15.25697074,0.678505703
06/08/1981,1.561207187,1.687309645,1000.946061,18.69145948,-2.26E-07,19.41799797,29.46422153,0.654514337,5.604426713,0.664818767
07/08/1981,-0.753117521,0.070539063,1001.661086,17.38449408,-2.26E-07,19.25195569,28.30831068,0.70298058,0.740913532,0.683134823
08/08/1981,-2.20650875,-1.335476583,1001.50711,17.92255071,0.087593881,16.98088847,30.01324604,0.669225615,7.116549905,0.688486962
09/08/1981,-1.38059456,1.123330675,1001.510433,17.18780624,-2.26E-07,20.66090092,27.90156208,0.624908482,3.733410266,0.657516185
10/08/1981,1.256302353,1.789508004,1000.014748,15.86138397,0.212580508,16.97554392,28.63184643,0.729509527,4.961813843,0.702793084
